,simm_ABAD_pos,simm_ABAD_neg,simm_LAR_pos,simm_LAR_neg,simm_FLEX_pos,simm_FLEX_neg,maya_ABAD_pos,maya_ABAD_neg,maya_LAR_pos,maya_LAR_neg,maya_FLEX_pos,maya_FLEX_neg
46R_4_734,43.7433,0.0,0.0,0.0,0.0,0.0,92.0594883,0.0,38.49770069,0.0,9.186604693699998,0.0
46R_4_735,43.7323,0.0,0.0,0.0,0.0,0.0,92.05896376999999,0.0,38.45232844,0.0,9.2287328093,0.0
46R_4_736,43.7096,0.0,0.0,0.0,0.0,0.0,92.05584526000001,0.0,38.361384869999995,0.0,9.3032637241,0.0
46R_4_737,43.6723,0.0,0.0,0.0,0.0,0.0,92.05023766,0.0,38.21480274,0.0,9.413726776999999,0.0
46R_4_738,43.6174,0.0,0.0,0.0,0.0,0.0,92.04271317,0.0,38.00413132,0.0,9.5621305704,0.0
46R_4_739,43.5424,0.0,0.0,0.0,0.0,0.0,92.03426122,0.0,37.72282482,0.0,9.7488205134,0.0
46R_4_740,43.4449,0.0,0.0,0.0,0.0,0.0,92.02609539,0.0,37.36625791,0.0,9.9725891653,0.0
46R_4_741,43.3229,0.0,0.0,0.0,0.0,0.0,92.01937674999999,0.0,36.93149805,0.0,10.230981186,0.0
46R_4_742,43.1748,0.0,0.0,0.0,0.0,0.0,92.01493502,0.0,36.41691685,0.0,10.520726069999998,0.0
46R_4_743,42.999,0.0,0.0,0.0,0.0,0.0,92.01300144000001,0.0,35.82172275,0.0,10.838220045,0.0
46R_4_744,42.7944,0.0,0.0,0.0,0.0,0.0,92.01307772999999,0.0,35.14549017,0.0,11.179982204000002,0.0
46R_4_745,42.5603,0.0,0.0,0.0,0.0,0.0,92.01380968000001,0.0,34.38776613,0.0,11.543030812000001,0.0
46R_4_746,42.2964,0.0,0.0,0.0,0.0,0.0,92.01305626999999,0.0,33.547807930000005,0.0,11.925124082,0.0
46R_4_747,42.003,0.0,0.0,0.0,0.0,0.0,92.00790167,0.0,32.624416350000004,0.0,12.324874843,0.0
46R_4_748,41.681,0.0,0.0,0.0,0.0,0.0,91.99481011,0.0,31.61591173,0.0,12.741710097,0.0
46R_4_749,41.3319,0.0,0.0,0.0,0.0,0.0,91.96976424,0.0,30.52017808,0.0,13.175691065,0.0
46R_4_750,40.9576,0.0,0.0,0.0,0.0,0.0,91.92838191999999,0.0,29.33483004,0.0,13.627219942,0.0
46R_4_751,40.5604,0.0,0.0,0.0,0.0,0.0,91.86613321,0.0,28.057470329999997,0.0,14.096646458,0.0
46R_4_752,40.1428,0.0,0.0,0.0,0.0,0.0,91.77849531000001,0.0,26.686103340000003,0.0,14.583819361,0.0
46R_4_753,39.707,0.0,0.0,0.0,0.0,0.0,91.66115761,0.0,25.219656226,0.0,15.087663676,0.0
46R_4_754,39.255,0.0,0.0,0.0,0.0,0.0,91.5102601,0.0,23.658637996,0.0,15.605839346,0.0
46R_4_755,38.789,0.0,0.0,0.0,0.0,0.0,91.32263899,0.0,22.005868554000003,0.0,16.134543116,0.0
46R_4_756,38.3108,0.0,0.0,0.0,0.0,0.0,91.09608173000001,0.0,20.267223116,0.0,16.668502395,0.0
46R_4_757,37.8229,0.0,0.0,0.0,0.0,0.0,90.82960844,0.0,18.452332616,0.0,17.201166448000002,0.0
46R_4_758,37.3283,0.0,0.0,0.0,0.0,0.0,90.52373647,0.0,16.575165092000002,0.0,17.725072647,0.0
46R_4_759,36.8309,0.0,0.0,0.0,0.0,0.0,90.1807642,0.0,14.654408250000001,0.0,18.232342301,0.0
46R_4_760,36.3361,0.0,0.0,0.0,0.0,0.0,89.80503797,0.0,12.713583934999999,0.0,18.715222772000004,0.0
46R_4_761,35.8506,0.0,0.0,0.0,0.0,0.0,89.40315724000001,0.0,11.032511,-0.2516661397999999,19.166596829,0.0
46R_4_762,35.3826,0.0,0.0,0.0,0.0,0.0,88.98406983000001,0.0,10.40444732,-1.515977234,19.580395670999998,0.0
46R_4_763,34.9413,0.0,0.0,0.0,0.0,0.0,88.55903626,0.0,9.783824086,-2.711718082,19.951844812,0.0
46R_4_764,34.5369,0.0,0.0,0.0,0.0,0.0,88.14133644,0.0,9.185416102,-3.815555573,20.27752116,0.0
46R_4_765,34.1799,0.0,0.0,0.0,0.0,0.0,87.74582386,0.0,8.625838161,-4.804484248,20.555215774,0.0
46R_4_766,33.8803,0.0,0.0,0.0,0.0,0.0,87.38832474,0.0,8.12302649,-5.656228662,20.783618685999997,0.0
46R_4_767,33.6478,0.0,0.0,0.0,0.0,0.0,87.08487511,0.0,7.695574164,-6.349458694,20.961867418,0.0
46R_4_768,33.4911,0.0,0.0,0.0,0.0,0.0,86.85092449000001,0.0,7.361940145,-6.863868833,21.089018584999998,0.0
46R_4_769,33.4176,0.0,0.0,0.0,0.0,0.0,86.70040608,0.0,7.139538527,-7.180225849,21.163530348000002,0.0
46R_4_770,33.4339,0.0,0.0,0.0,0.0,0.0,86.64479733,0.0,7.043715714999999,-7.280504704,21.182832118,0.0
46R_4_771,33.5455,0.0,0.0,0.0,0.0,0.0,86.69207573,0.0,7.086639999999999,-7.148244977,21.143057644,0.0
46R_4_772,33.757,0.0,0.0,0.0,0.0,0.0,86.84564114,0.0,7.276132703,-6.769264339999999,21.038990024,0.0
46R_4_773,34.0721,0.0,0.0,0.0,0.0,0.0,87.10332394,0.0,7.614539265999999,-6.132823229,20.864289106,0.0
46R_4_774,34.493,0.0,0.0,0.0,0.0,0.0,87.45656491,0.0,8.097780347,-5.233315229,20.611988906,0.0
46R_4_775,35.0193,0.0,0.0,0.0,0.0,0.0,87.89011002,0.0,8.714771271,-4.072434008,20.275317277000003,0.0
46R_4_776,35.647,0.0,0.0,0.0,0.0,0.0,88.38230133,0.0,9.447426796,-2.6616102460000004,19.84880611,0.0
46R_4_777,36.3663,0.0,0.0,0.0,0.0,0.0,88.90635014,0.0,10.27140975,-1.02427423,19.329640569,0.0
46R_4_778,37.1604,0.0,0.0,0.0,0.0,0.0,89.43265915,0.0,11.9604074178,0.0,18.719101545,0.0
46R_4_779,38.0049,0.0,0.0,0.0,0.0,0.0,89.93195772,0.0,14.844068288,0.0,18.023812325,0.0
46R_4_780,38.8686,0.0,0.0,0.0,0.0,0.0,90.37899733,0.0,17.805899682,0.0,17.256459597,0.0
46R_4_781,39.7169,0.0,0.0,0.0,0.0,0.0,90.75574635999999,0.0,20.750289563,0.0,16.435642098,0.0
46R_4_782,40.5167,0.0,0.0,0.0,0.0,0.0,91.05338573,0.0,23.586595657,0.0,15.584693553,0.0
46R_4_783,41.2417,0.0,0.0,0.0,0.0,0.0,91.2724185,0.0,26.23700619,0.0,14.72960129,0.0
46R_4_784,41.8765,0.0,0.0,0.0,0.0,0.0,91.42094134999999,0.0,28.64236236,0.0,13.896426854,0.0
46R_4_785,42.4178,0.0,0.0,0.0,0.0,0.0,91.51170969,0.0,30.764989850000003,0.0,13.108762500000001,0.0
46R_4_786,42.8725,0.0,0.0,0.0,0.0,0.0,91.55890941999999,0.0,32.58858561,0.0,12.38567054,0.0
46R_4_787,43.2542,0.0,0.0,0.0,0.0,0.0,91.57554865,0.0,34.115782980000006,0.0,11.740378291000003,0.0
46R_4_788,43.5787,0.0,0.0,0.0,0.0,0.0,91.57186985,0.0,35.364434720000006,0.0,11.179769034,0.0
46R_4_789,43.8613,0.0,0.0,0.0,0.0,0.0,91.55484915,0.0,36.36343956,0.0,10.704599692999999,0.0
46R_4_790,44.1145,0.0,0.0,0.0,0.0,0.0,91.52854681,0.0,37.14869976,0.0,10.310280025,0.0
46R_4_791,44.3475,0.0,0.0,0.0,0.0,0.0,91.49487734,0.0,37.75946259,0.0,9.988054857000002,0.0
46R_4_792,44.5667,0.0,0.0,0.0,0.0,0.0,91.45456791000001,0.0,38.23512196,0.0,9.7264214605,0.0
46R_4_793,44.7756,0.0,0.0,0.0,0.0,0.0,91.40793562000002,0.0,38.612499240000005,0.0,9.5126219841,0.0
46R_4_794,44.9759,0.0,0.0,0.0,0.0,0.0,91.35545253000001,0.0,38.92366528,0.0,9.3340640514,0.0
46R_4_795,45.1674,0.0,0.0,0.0,0.0,0.0,91.29799604,0.0,39.19436932,0.0,9.1795282815,0.0
46R_4_796,45.3483,0.0,0.0,0.0,0.0,0.0,91.23693228,0.0,39.443187710000004,0.0,9.040064067000001,0.0
46R_4_797,45.5164,0.0,0.0,0.0,0.0,0.0,91.17398262,0.0,39.68143463,0.0,8.909505829,0.0
46R_4_798,45.6688,0.0,0.0,0.0,0.0,0.0,91.11111403,0.0,39.913778300000004,0.0,8.784592152,0.0
46R_4_799,45.8027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46R_3_1,42.6433,0.0,0.0,0.0,0.0,0.0,88.35882902,0.0,18.70640993,0.0,15.930735321,0.0
46R_3_2,43.0623,0.0,0.0,0.0,0.0,0.0,88.50995779,0.0,19.900326725,0.0,15.641193542,0.0
46R_3_3,43.4586,0.0,0.0,0.0,0.0,0.0,88.64247083999999,0.0,21.027154924999998,0.0,15.195865329,0.0
46R_3_4,43.8329,0.0,0.0,0.0,0.0,0.0,88.75138521,0.0,22.150381207000002,0.0,14.834235308,0.0
46R_3_5,44.1867,0.0,0.0,0.0,0.0,0.0,88.83372784,0.0,23.241003751999997,0.0,14.480523319,0.0
46R_3_6,44.5216,0.0,0.0,0.0,0.0,0.0,88.88891936,0.0,24.29517388,0.0,14.137241993,0.0
46R_3_7,44.8401,0.0,0.0,0.0,0.0,0.0,88.91887665,0.0,25.31035423,0.0,13.806460352999999,0.0
46R_3_8,45.1448,0.0,0.0,0.0,0.0,0.0,88.92777681999999,0.0,26.28494501,0.0,13.489853593,0.0
46R_3_9,45.4382,0.0,0.0,0.0,0.0,0.0,88.92158986000001,0.0,27.21786857,0.0,13.188798280000002,0.0
46R_3_10,45.7232,0.0,0.0,0.0,0.0,0.0,88.90729666,0.0,28.10820579,0.0,12.904508109999998,0.0
46R_3_11,46.0022,0.0,0.0,0.0,0.0,0.0,88.89210224,0.0,28.95491362,0.0,12.638168483000001,0.0
46R_3_12,46.2767,0.0,0.0,0.0,0.0,0.0,88.88264894,0.0,29.75665688,0.0,12.391057607,0.0
46R_3_13,46.5474,0.0,0.0,0.0,0.0,0.0,88.88443708,0.0,30.51172495,0.0,12.164611368,0.0
46R_3_14,46.8138,0.0,0.0,0.0,0.0,0.0,88.90148400999999,0.0,31.21801257,0.0,11.960401089000001,0.0
46R_3_15,47.0736,0.0,0.0,0.0,0.0,0.0,88.93627882,0.0,31.87301159,0.0,11.780037283,0.0
46R_3_16,47.3227,0.0,0.0,0.0,0.0,0.0,88.98999691,0.0,32.47376919,0.0,11.625018567,0.0
46R_3_17,47.5549,0.0,0.0,0.0,0.0,0.0,89.06276464999999,0.0,33.01683545,0.0,11.496571157,0.0
46R_3_18,47.7613,0.0,0.0,0.0,0.0,0.0,89.15407419,0.0,33.4981668,0.0,11.395551865,0.0
46R_3_19,47.931,0.0,0.0,0.0,0.0,0.0,89.26302195,0.0,33.91303301,0.0,11.322445196,0.0
46R_3_20,48.0514,0.0,0.0,0.0,0.0,0.0,89.38851356,0.0,34.25592781,0.0,11.277472302000001,0.0
46R_3_21,48.11,0.0,0.0,0.0,0.0,0.0,89.52931643,0.0,34.52049375,0.0,11.260813173999999,0.0
46R_3_22,48.095,0.0,0.0,0.0,0.0,0.0,89.68398571,0.0,34.69946623,0.0,11.272877752000001,0.0
46R_3_23,47.9974,0.0,0.0,0.0,0.0,0.0,89.85081673,0.0,34.78466511,0.0,11.314562183,0.0
46R_3_24,47.8118,0.0,0.0,0.0,0.0,0.0,90.02772092000001,0.0,34.767037630000004,0.0,11.387409348,0.0
46R_3_25,47.5375,0.0,0.0,0.0,0.0,0.0,90.21212578000001,0.0,34.63683367,0.0,11.493629518,0.0
46R_3_26,47.1784,0.0,0.0,0.0,0.0,0.0,90.40091753,0.0,34.38392878,0.0,11.635925169,0.0
46R_3_27,46.7422,0.0,0.0,0.0,0.0,0.0,90.59032917,0.0,33.99837613,0.0,11.817172613,0.0
46R_3_28,46.2399,0.0,0.0,0.0,0.0,0.0,90.77585697,0.0,33.471194510000004,0.0,12.039967032999998,0.0
46R_3_29,45.6844,0.0,0.0,0.0,0.0,0.0,90.95226049,0.0,32.795395850000006,0.0,12.30610833,0.0
46R_3_30,45.0899,0.0,0.0,0.0,0.0,0.0,91.11361266,0.0,31.96720243,0.0,12.616090473,0.0
46R_3_31,44.4709,0.0,0.0,0.0,0.0,0.0,91.25355243999999,0.0,30.987304450000003,0.0,12.968688907999999,0.0
46R_3_32,43.8413,0.0,0.0,0.0,0.0,0.0,91.36571884,0.0,29.86201882,0.0,13.360678104,0.0
46R_3_33,43.2142,0.0,0.0,0.0,0.0,0.0,91.44440651,0.0,28.60411286,0.0,13.786748801,0.0
46R_3_34,42.6015,0.0,0.0,0.0,0.0,0.0,91.48532391,0.0,27.23308086,0.0,14.239633236000001,0.0
46R_3_35,42.0133,0.0,0.0,0.0,0.0,0.0,91.48638009999999,0.0,25.774725670000002,0.0,14.710448677999999,0.0
46R_3_36,41.4583,0.0,0.0,0.0,0.0,0.0,91.44824743000001,0.0,24.259963039,0.0,15.189224481,0.0
46R_3_37,40.943,0.0,0.0,0.0,0.0,0.0,91.37460709,0.0,22.722941040000002,0.0,15.665564094,0.0
46R_3_38,40.472,0.0,0.0,0.0,0.0,0.0,91.27186298,0.0,21.198647023,0.0,16.129358714,0.0
46R_3_39,40.0477,0.0,0.0,0.0,0.0,0.0,91.14845753,0.0,19.720256324,0.0,16.571485252000002,0.0
46R_3_40,39.6702,0.0,0.0,0.0,0.0,0.0,91.01378202000001,0.0,18.316519853000003,0.0,16.984393003,0.0
46R_3_41,39.3378,0.0,0.0,0.0,0.0,0.0,90.87697745,0.0,17.009395656,0.0,17.362559582,0.0
46R_3_42,39.0466,0.0,0.0,0.0,0.0,0.0,90.74571609,0.0,15.812163947000002,0.0,17.702786032,0.0
46R_3_43,38.7909,0.0,0.0,0.0,0.0,0.0,90.62523125999999,0.0,14.728174802,0.0,18.004336655,0.0
46R_3_44,38.5635,0.0,0.0,0.0,0.0,0.0,90.51765203,0.0,13.750409188,0.0,18.268909457,0.0
46R_3_45,38.356,0.0,0.0,0.0,0.0,0.0,90.421772,0.0,12.861935939999999,0.0,18.500424323,0.0
46R_3_46,38.1594,0.0,0.0,0.0,0.0,0.0,90.33325672,0.0,12.037383171,0.0,18.704597202000002,0.0
46R_3_47,37.9645,0.0,0.0,0.0,0.0,0.0,90.24520397,0.0,11.2453698404,0.0,18.888320173,0.0
46R_3_48,37.7629,0.0,0.0,0.0,0.0,0.0,90.14901638,0.0,10.4517734049,0.0,19.058864263999997,0.0
46R_3_49,37.5478,0.0,0.0,0.0,0.0,0.0,90.03549576,0.0,9.715425372,-0.09186876938,19.223005176,0.0
46R_3_50,37.3149,0.0,0.0,0.0,0.0,0.0,89.89597796999999,0.0,9.412741065,-0.6800426543,19.386185554,0.0
46R_3_51,37.0625,0.0,0.0,0.0,0.0,0.0,89.72350121,0.0,9.074879289,-1.3151553269999998,19.551886619999998,0.0
46R_3_52,36.7926,0.0,0.0,0.0,0.0,0.0,89.51384544000001,0.0,8.696026802,-1.999752223,19.721313869,0.0
46R_3_53,36.5103,0.0,0.0,0.0,0.0,0.0,89.26630974,0.0,8.274751306,-2.728464603,19.893492166,0.0
46R_3_54,36.223,0.0,0.0,0.0,0.0,0.0,88.98413658000001,0.0,7.814241052000001,-3.488716483,20.065721573,0.0
46R_3_55,35.9396,0.0,0.0,0.0,0.0,0.0,88.67443562,0.0,7.322004437,-4.262482226,20.234274266,0.0
46R_3_56,35.6689,0.0,0.0,0.0,0.0,0.0,88.34748744999999,0.0,6.809055805000001,-5.028763413,20.395146309,0.0
46R_3_57,35.418,0.0,0.0,0.0,0.0,0.0,88.01558018,0.0,6.288688183,-5.766282082,20.544689596,0.0
46R_3_58,35.1913,0.0,0.0,0.0,0.0,0.0,87.69152641,0.0,5.775016546,-6.4558786150000005,20.679997797000002,0.0
46R_3_59,34.9901,0.0,0.0,0.0,0.0,0.0,87.3870945,0.0,5.281520486,-7.082234025,20.799034539,0.0
46R_3_60,34.8127,0.0,0.0,0.0,0.0,0.0,87.11175441,0.0,4.819808006,-7.634731531,20.900541249,0.0
46R_3_61,34.6551,0.0,0.0,0.0,0.0,0.0,86.87180995,0.0,4.398786426,-8.107497096,20.98384351,0.0
46R_3_62,34.5122,0.0,0.0,0.0,0.0,0.0,86.67016029000001,0.0,4.024321437,-8.498780131,21.048611696000002,0.0
46R_3_63,34.3788,0.0,0.0,0.0,0.0,0.0,86.50651932,0.0,3.699377179,-8.809918165000001,21.094679537,0.0
46R_3_64,34.251,0.0,0.0,0.0,0.0,0.0,86.37811184,0.0,3.424551487,-9.044114351,21.121919457,0.0
46R_3_65,34.1274,0.0,0.0,0.0,0.0,0.0,86.2806034,0.0,3.198862374,-9.205209017,21.13019615,0.0
46R_3_66,34.0097,0.0,0.0,0.0,0.0,0.0,86.20900631,0.0,3.020634055,-9.296594858,21.119374335,0.0
46R_3_67,33.9034,0.0,0.0,0.0,0.0,0.0,86.15857124,0.0,2.888340056,-9.320377707,21.089336279,0.0
46R_3_68,33.8176,0.0,0.0,0.0,0.0,0.0,86.12545967,0.0,2.801276445,-9.276854992,21.039978271,0.0
46R_3_69,33.7645,0.0,0.0,0.0,0.0,0.0,86.10720634,0.0,2.759986818,-9.164349437,20.971165593,0.0
46R_3_70,33.7587,0.0,0.0,0.0,0.0,0.0,86.10291004000001,0.0,2.766392231,-8.979400396,20.882655974000002,0.0
46R_3_71,33.8151,0.0,0.0,0.0,0.0,0.0,86.11321926,0.0,2.8236204390000004,-8.717268705,20.774022935,0.0
46R_3_72,33.9475,0.0,0.0,0.0,0.0,0.0,86.14000321,0.0,2.935571671,-8.372678161,20.644627808,0.0
46R_3_73,34.1662,0.0,0.0,0.0,0.0,0.0,86.18594647,0.0,3.1062832470000004,-7.940705419,20.493666231,0.0
46R_3_74,34.4761,0.0,0.0,0.0,0.0,0.0,86.25386715,0.0,3.339188397,-7.417706251,20.320296582999998,0.0
46R_3_75,34.8755,0.0,0.0,0.0,0.0,0.0,86.34610176000001,0.0,3.636372387,-6.802176833,20.123833714,0.0
46R_3_76,35.3553,0.0,0.0,0.0,0.0,0.0,86.463871,0.0,3.997940719,-6.095448136,19.903972744,0.0
46R_3_77,35.8999,0.0,0.0,0.0,0.0,0.0,86.60684585999999,0.0,4.421597719,-5.302121043,19.660990835,0.0
46R_3_78,36.4882,0.0,0.0,0.0,0.0,0.0,86.77285672,0.0,4.902507365,-4.430160819999999,19.395895305,0.0
46R_3_79,37.0964,0.0,0.0,0.0,0.0,0.0,86.95792437,0.0,5.433472991,-3.490618765,19.110506775,0.0
46R_3_80,37.7011,0.0,0.0,0.0,0.0,0.0,87.15648413,0.0,6.00540638,-2.496972382,18.807430561,0.0
46R_3_81,38.2819,0.0,0.0,0.0,0.0,0.0,87.36183643999999,0.0,6.608018279,-1.464167535,18.489954766,0.0
46R_3_82,38.8243,0.0,0.0,0.0,0.0,0.0,87.56666898,0.0,7.230610846999999,-0.4074921459,18.161828067000002,0.0
46R_3_83,39.321,0.0,0.0,0.0,0.0,0.0,87.76370526,0.0,8.5213869809,0.0,17.826979312,0.0
46R_3_84,39.7718,0.0,0.0,0.0,0.0,0.0,87.94619799,0.0,10.216509104,0.0,17.489165958,0.0
46R_3_85,40.1832,0.0,0.0,0.0,0.0,0.0,88.10841321999999,0.0,11.890105902999998,0.0,17.151624113,0.0
46R_3_86,40.5664,0.0,0.0,0.0,0.0,0.0,88.24595451,0.0,13.528041542,0.0,16.816767006,0.0
46R_3_87,40.9342,0.0,0.0,0.0,0.0,0.0,88.35588217,0.0,15.120368306,0.0,16.485987152,0.0
46R_3_88,41.2998,0.0,0.0,0.0,0.0,0.0,88.43680143,0.0,16.660857199,0.0,16.159611647,0.0
46R_3_89,41.6736,0.0,0.0,0.0,0.0,0.0,88.48869801000001,0.0,18.146262761000003,0.0,15.837000165,0.0
46R_3_90,42.0627,0.0,0.0,0.0,0.0,0.0,88.51276874,0.0,19.575489756,0.0,15.516773313,0.0
46R_3_91,42.4697,0.0,0.0,0.0,0.0,0.0,88.51113796,0.0,20.948759313,0.0,15.197121803,0.0
46R_3_92,42.8935,0.0,0.0,0.0,0.0,0.0,88.48665714,0.0,22.266876101999998,0.0,14.876144673,0.0
46R_3_93,43.3293,0.0,0.0,0.0,0.0,0.0,88.4426117,0.0,23.53063583,0.0,14.552172424,0.0
46R_3_94,43.7701,0.0,0.0,0.0,0.0,0.0,88.38256597,0.0,24.740425350000002,0.0,14.224047807,0.0
46R_3_95,44.2073,0.0,0.0,0.0,0.0,0.0,88.31016302,0.0,25.89599728,0.0,13.891357184,0.0
46R_3_96,44.6322,0.0,0.0,0.0,0.0,0.0,88.22899342,0.0,26.99642659,0.0,13.554579612000001,0.0
46R_3_97,45.0372,0.0,0.0,0.0,0.0,0.0,88.14250231,0.0,28.04022312,0.0,13.215166328999999,0.0
46R_3_98,45.4157,0.0,0.0,0.0,0.0,0.0,88.05392026999999,0.0,29.02556538,0.0,12.875507022,0.0
46R_3_99,45.7629,0.0,0.0,0.0,0.0,0.0,87.96633244,0.0,29.95063782,0.0,12.538778331,0.0
46R_3_100,46.0765,0.0,0.0,0.0,0.0,0.0,87.88272857999999,0.0,30.81399441,0.0,12.208691538,0.0
46R_3_101,46.356,0.0,0.0,0.0,0.0,0.0,87.80617952,0.0,31.61490918,0.0,11.889138371000001,0.0
46R_3_102,46.6049,0.0,0.0,0.0,0.0,0.0,87.73996592,0.0,32.35364437,0.0,11.583789136,0.0
46R_3_103,46.8279,0.0,0.0,0.0,0.0,0.0,87.68770456,0.0,33.0316186,0.0,11.295679211,0.0
46R_3_104,47.0305,0.0,0.0,0.0,0.0,0.0,87.65331983,0.0,33.651403189999996,0.0,11.026850343,0.0
46R_3_105,47.219,0.0,0.0,0.0,0.0,0.0,87.64092446000001,0.0,34.21658635,0.0,10.778105706,0.0
46R_3_106,47.3991,0.0,0.0,0.0,0.0,0.0,87.65447377999999,0.0,34.73149299,0.0,10.548935831,0.0
46R_3_107,47.575,0.0,0.0,0.0,0.0,0.0,87.69728660000001,0.0,35.20080566,0.0,10.33767879,0.0
46R_3_108,47.7487,0.0,0.0,0.0,0.0,0.0,87.77146578,0.0,35.62913179,0.0,10.141941383,0.0
46R_3_109,47.9196,0.0,0.0,0.0,0.0,0.0,87.8773427,0.0,36.02057337,0.0,9.959247633,0.0
46R_3_110,48.0843,0.0,0.0,0.0,0.0,0.0,88.01308394,0.0,36.37832999,0.0,9.787807314999998,0.0
46R_3_111,48.2365,0.0,0.0,0.0,0.0,0.0,88.17467450999999,0.0,36.70434236,0.0,9.627252965999999,0.0
46R_3_112,48.3688,0.0,0.0,0.0,0.0,0.0,88.3562088,0.0,36.998925209999996,0.0,9.479190708,0.0
46R_3_113,48.4729,0.0,0.0,0.0,0.0,0.0,88.55067015,0.0,37.26039171,0.0,9.347455725,0.0
46R_3_114,48.5413,0.0,0.0,0.0,0.0,0.0,88.75086546,0.0,37.484599360000004,0.0,9.2380078887,0.0
46R_3_115,48.5679,0.0,0.0,0.0,0.0,0.0,88.95046234,0.0,37.66448498,0.0,9.158505871500001,0.0
46R_3_116,48.5482,0.0,0.0,0.0,0.0,0.0,89.14488793000001,0.0,37.78965115,0.0,9.117651730999999,0.0
46R_3_117,48.4795,0.0,0.0,0.0,0.0,0.0,89.33190107,0.0,37.84609556,0.0,9.1244468836,0.0
46R_3_118,48.3594,0.0,0.0,0.0,0.0,0.0,89.51171398,0.0,37.816210979999994,0.0,9.1874781249,0.0
46R_3_119,48.186,0.0,0.0,0.0,0.0,0.0,89.68663693,0.0,37.67911911,0.0,9.3143431097,0.0
46R_3_120,47.956,0.0,0.0,0.0,0.0,0.0,89.86027717,0.0,37.411425109999996,0.0,9.5112452654,0.0
46R_3_121,47.6633,0.0,0.0,0.0,0.0,0.0,90.03643513,0.0,36.98835373,0.0,9.7827576849,0.0
46R_3_122,47.2999,0.0,0.0,0.0,0.0,0.0,90.21780968,0.0,36.38525962,0.0,10.131683573,0.0
46R_3_123,46.8577,0.0,0.0,0.0,0.0,0.0,90.40475607,0.0,35.57941556,0.0,10.558936969000001,0.0
46R_3_124,46.3287,0.0,0.0,0.0,0.0,0.0,90.59432982999999,0.0,34.55195904,0.0,11.063356399,0.0
46R_3_125,45.7083,0.0,0.0,0.0,0.0,0.0,90.77979804,0.0,33.28986287,0.0,11.641443819,0.0
46R_3_126,44.9964,0.0,0.0,0.0,0.0,0.0,90.95075846,0.0,31.78777694,0.0,12.287059721,0.0
46R_3_127,44.1996,0.0,0.0,0.0,0.0,0.0,91.09393358,0.0,30.04952669,0.0,12.991195467999999,0.0
46R_3_128,43.3317,0.0,0.0,0.0,0.0,0.0,91.19462013,0.0,28.089148989999998,0.0,13.74192968,0.0
46R_3_129,42.4125,0.0,0.0,0.0,0.0,0.0,91.23850107999999,0.0,25.93127728,0.0,14.524676354999999,0.0
46R_3_130,41.4667,0.0,0.0,0.0,0.0,0.0,91.21368646,0.0,23.610779047999998,0.0,15.322769430000001,0.0
46R_3_131,40.5216,0.0,0.0,0.0,0.0,0.0,91.11258268,0.0,21.171613931,0.0,16.118348242,0.0
46R_3_132,39.604,0.0,0.0,0.0,0.0,0.0,90.93328715000001,0.0,18.664932852,0.0,16.893441076000002,0.0
46R_3_133,38.7386,0.0,0.0,0.0,0.0,0.0,90.68027258000001,0.0,16.146506372,0.0,17.631100715000002,0.0
46R_3_134,37.9453,0.0,0.0,0.0,0.0,0.0,90.36422490999999,0.0,13.673691598,0.0,18.316429708,0.0
46R_3_135,37.2388,0.0,0.0,0.0,0.0,0.0,90.00107526,0.0,11.3021691171,0.0,18.937382101,0.0
46R_3_136,36.6274,0.0,0.0,0.0,0.0,0.0,89.61029529999999,0.0,9.752706289,-0.6699668616,19.485238787,0.0
46R_3_137,36.1142,0.0,0.0,0.0,0.0,0.0,89.21287536999999,0.0,9.067834616,-2.009364516,19.954778101,0.0
46R_3_138,35.6972,0.0,0.0,0.0,0.0,0.0,88.82911682,0.0,8.450055718,-3.1876623630000003,20.344152595999997,0.0
46R_3_139,35.3709,0.0,0.0,0.0,0.0,0.0,88.47674846000001,0.0,7.910058498,-4.194135368,20.654575822,0.0
46R_3_140,35.1273,0.0,0.0,0.0,0.0,0.0,88.169446,0.0,7.453896999,-5.025832653,20.889881847999998,0.0
46R_3_141,34.9568,0.0,0.0,0.0,0.0,0.0,87.91596412,0.0,7.082596421,-5.687141418,21.056063171,0.0
46R_3_142,34.8489,0.0,0.0,0.0,0.0,0.0,87.71985531,0.0,6.792231798,-6.189031601,21.16084188,0.0
46R_3_143,34.7927,0.0,0.0,0.0,0.0,0.0,87.57976056,0.0,6.5744584800000005,-6.548060179,21.213264169,0.0
46R_3_144,34.7767,0.0,0.0,0.0,0.0,0.0,87.49012947,0.0,6.417393684,-6.785185337000001,21.223340033000003,0.0
46R_3_145,34.7893,0.0,0.0,0.0,0.0,0.0,87.44215965000001,0.0,6.306717992,-6.924456358,21.201669576999997,0.0
46R_3_146,34.8184,0.0,0.0,0.0,0.0,0.0,87.42493153000001,0.0,6.226831675,-6.991615295,21.159044509,0.0
46R_3_147,34.8525,0.0,0.0,0.0,0.0,0.0,87.42643357,0.0,6.161969304,-7.012670636,21.105970444,0.0
46R_3_148,34.8807,0.0,0.0,0.0,0.0,0.0,87.43456839999999,0.0,6.097186804,-7.012467384,21.052133436,0.0
46R_3_149,34.8938,0.0,0.0,0.0,0.0,0.0,87.43802070999999,0.0,6.019214391999999,-7.013299465,21.005807822,0.0
